user,group,a,b,c,d
1038,short_<10,0.0,0.0,0.0,0.0
1039,short_<10,0.0,0.0,0.0,0.0
1041,short_<10,0.0,0.0,0.0,0.0
1042,short_<10,0.0,0.0,0.0,0.0
1045,short_<10,0.0,0.0,0.0,0.0
1046,short_<10,0.0,0.0,0.0,0.0
1049,short_<10,0.0,0.0,0.0,0.0
1051,short_<10,0.0,0.0,0.0,0.0
1052,short_<10,0.0,0.0,0.0,0.0
1057,short_<10,0.0,0.0,0.0,0.0
1058,short_<10,0.0,0.0,0.0,0.0
1059,short_<10,0.0,0.0,0.0,0.0
1061,short_<10,0.0,0.0,0.0,0.0
1062,short_<10,0.0,0.0,0.0,0.0
1064,short_<10,0.0,0.0,0.0,0.0
1065,short_<10,0.0,0.0,0.0,0.0
1067,short_<10,0.0,0.0,0.0,0.0
1074,short_<10,0.0,0.0,0.0,0.0
1075,short_<10,0.0,0.0,0.0,0.0
1077,short_<10,0.0,0.0,0.0,0.0
1080,short_<10,0.0,0.0,0.0,0.0
1081,short_<10,0.0,0.0,0.0,0.0
1082,short_<10,0.0,0.0,0.0,0.0
1083,short_<10,0.0,0.0,0.0,0.0
1085,short_<10,0.0,0.0,0.0,0.0
1087,short_<10,0.0,0.0,0.0,0.0
1088,short_<10,0.0,0.0,0.0,0.0
1089,short_<10,0.0,0.0,0.0,0.0
1090,short_<10,0.0,0.0,0.0,0.0
1091,short_<10,0.0,0.0,0.0,0.0
1092,short_<10,0.0,0.0,0.0,0.0
1095,short_<10,0.0,0.0,0.0,0.0
1096,short_<10,0.0,0.0,0.0,0.0
1097,short_<10,0.0,0.0,0.0,0.0
1102,short_<10,0.0,0.0,0.0,0.0
1104,short_<10,0.0,0.0,0.0,0.0
1105,short_<10,0.0,0.0,0.0,0.0
1106,short_<10,0.0,0.0,0.0,0.0
1110,short_<10,0.0,0.0,0.0,0.0
1111,short_<10,0.0,0.0,0.0,0.0
1113,short_<10,0.0,0.0,0.0,0.0
1116,short_<10,0.0,0.0,0.0,0.0
1118,short_<10,0.0,0.0,0.0,0.0
1119,short_<10,0.0,0.0,0.0,0.0
1122,short_<10,0.0,0.0,0.0,0.0
1123,short_<10,0.0,0.0,0.0,0.0
1124,short_<10,0.0,0.0,0.0,0.0
1125,short_<10,0.0,0.0,0.0,0.0
1128,short_<10,0.0,0.0,0.0,0.0
1129,short_<10,0.0,0.0,0.0,0.0
1131,short_<10,0.0,0.0,0.0,0.0
1133,short_<10,0.0,0.0,0.0,0.0
1135,short_<10,0.0,0.0,0.0,0.0
1138,short_<10,0.0,0.0,0.0,0.0
1139,short_<10,0.0,0.0,0.0,0.0
1140,short_<10,0.0,0.0,0.0,0.0
1142,short_<10,0.0,0.0,0.0,0.0
1145,short_<10,0.0,0.0,0.0,0.0
1146,short_<10,0.0,0.0,0.0,0.0
1147,short_<10,0.0,0.0,0.0,0.0
1148,short_<10,0.0,0.0,0.0,0.0
1151,short_<10,0.0,0.0,0.0,0.0
1152,short_<10,0.0,0.0,0.0,0.0
1153,short_<10,0.0,0.0,0.0,0.0
1155,short_<10,0.0,0.0,0.0,0.0
1157,short_<10,0.0,0.0,0.0,0.0
1158,short_<10,0.0,0.0,0.0,0.0
1159,short_<10,0.0,0.0,0.0,0.0
1161,short_<10,0.0,0.0,0.0,0.0
1163,short_<10,0.0,0.0,0.0,0.0
1164,short_<10,0.0,0.0,0.0,0.0
1166,short_<10,0.0,0.0,0.0,0.0
1167,short_<10,0.0,0.0,0.0,0.0
1174,short_<10,0.0,0.0,0.0,0.0
1175,short_<10,0.0,0.0,0.0,0.0
1176,short_<10,0.0,0.0,0.0,0.0
1178,short_<10,0.0,0.0,0.0,0.0
1181,short_<10,0.0,0.0,0.0,0.0
1182,short_<10,0.0,0.0,0.0,0.0
1186,short_<10,0.0,0.0,0.0,0.0
1187,short_<10,0.0,0.0,0.0,0.0
1188,short_<10,0.0,0.0,0.0,0.0
1191,short_<10,0.0,0.0,0.0,0.0
1193,short_<10,0.0,0.0,0.0,0.0
1194,short_<10,0.0,0.0,0.0,0.0
1196,short_<10,0.0,0.0,0.0,0.0
1197,short_<10,0.0,0.0,0.0,0.0
1198,short_<10,0.0,0.0,0.0,0.0
1199,short_<10,0.0,0.0,0.0,0.0
1200,short_<10,0.0,0.0,0.0,0.0
1201,short_<10,0.0,0.0,0.0,0.0
1203,short_<10,0.0,0.0,0.0,0.0
1204,short_<10,0.0,0.0,0.0,0.0
1206,short_<10,0.0,0.0,0.0,0.0
1209,short_<10,0.0,0.0,0.0,0.0
1210,short_<10,0.0,0.0,0.0,0.0
1212,short_<10,0.0,0.0,0.0,0.0
1213,short_<10,0.0,0.0,0.0,0.0
1214,short_<10,0.0,0.0,0.0,0.0
1215,short_<10,0.0,0.0,0.0,0.0
1216,short_<10,0.0,0.0,0.0,0.0
1219,short_<10,0.0,0.0,0.0,0.0
1221,short_<10,0.0,0.0,0.0,0.0
1222,short_<10,0.0,0.0,0.0,0.0
1224,short_<10,0.0,0.0,0.0,0.0
1225,short_<10,0.0,0.0,0.0,0.0
1226,short_<10,0.0,0.0,0.0,0.0
1227,short_<10,0.0,0.0,0.0,0.0
1228,short_<10,0.0,0.0,0.0,0.0
1230,short_<10,0.0,0.0,0.0,0.0
1232,short_<10,0.0,0.0,0.0,0.0
1233,short_<10,0.0,0.0,0.0,0.0
1235,short_<10,0.0,0.0,0.0,0.0
1236,short_<10,0.0,0.0,0.0,0.0
1237,short_<10,0.0,0.0,0.0,0.0
1238,short_<10,0.0,0.0,0.0,0.0
1242,short_<10,0.0,0.0,0.0,0.0
1243,short_<10,0.0,0.0,0.0,0.0
1244,short_<10,0.0,0.0,0.0,0.0
1245,short_<10,0.0,0.0,0.0,0.0
1246,short_<10,0.0,0.0,0.0,0.0
1249,short_<10,0.0,0.0,0.0,0.0
1252,short_<10,0.0,0.0,0.0,0.0
1253,short_<10,0.0,0.0,0.0,0.0
1255,short_<10,0.0,0.0,0.0,0.0
1256,short_<10,0.0,0.0,0.0,0.0
1261,short_<10,0.0,0.0,0.0,0.0
1262,short_<10,0.0,0.0,0.0,0.0
1263,short_<10,0.0,0.0,0.0,0.0
1266,short_<10,0.0,0.0,0.0,0.0
1267,short_<10,0.0,0.0,0.0,0.0
1268,short_<10,0.0,0.0,0.0,0.0
1269,short_<10,0.0,0.0,0.0,0.0
1270,short_<10,0.0,0.0,0.0,0.0
1272,short_<10,0.0,0.0,0.0,0.0
1273,short_<10,0.0,0.0,0.0,0.0
1274,short_<10,0.0,0.0,0.0,0.0
1275,short_<10,0.0,0.0,0.0,0.0
1277,short_<10,0.0,0.0,0.0,0.0
1280,short_<10,0.0,0.0,0.0,0.0
1281,short_<10,0.0,0.0,0.0,0.0
1282,short_<10,0.0,0.0,0.0,0.0
1284,short_<10,0.0,0.0,0.0,0.0
1286,short_<10,0.0,0.0,0.0,0.0
1287,short_<10,0.0,0.0,0.0,0.0
1289,short_<10,0.0,0.0,0.0,0.0
1290,short_<10,0.0,0.0,0.0,0.0
1291,short_<10,0.0,0.0,0.0,0.0
1293,short_<10,0.0,0.0,0.0,0.0
1298,short_<10,0.0,0.0,0.0,0.0
1299,short_<10,0.0,0.0,0.0,0.0
1301,short_<10,0.0,0.0,0.0,0.0
1302,short_<10,0.0,0.0,0.0,0.0
1303,short_<10,0.0,0.0,0.0,0.0
1304,short_<10,0.0,0.0,0.0,0.0
1306,short_<10,0.0,0.0,0.0,0.0
1307,short_<10,0.0,0.0,0.0,0.0
1308,short_<10,0.0,0.0,0.0,0.0
1310,short_<10,0.0,0.0,0.0,0.0
1312,short_<10,0.0,0.0,0.0,0.0
1315,short_<10,0.0,0.0,0.0,0.0
1317,short_<10,0.0,0.0,0.0,0.0
1319,short_<10,0.0,0.0,0.0,0.0
1321,short_<10,0.0,0.0,0.0,0.0
1322,short_<10,0.0,0.0,0.0,0.0
1323,short_<10,0.0,0.0,0.0,0.0
1326,short_<10,0.0,0.0,0.0,0.0
1328,short_<10,0.0,0.0,0.0,0.0
1329,short_<10,0.0,0.0,0.0,0.0
1331,short_<10,0.0,0.0,0.0,0.0
1332,short_<10,0.0,0.0,0.0,0.0
1333,short_<10,0.0,0.0,0.0,0.0
1334,short_<10,0.0,0.0,0.0,0.0
1335,short_<10,0.0,0.0,0.0,0.0
1336,short_<10,0.0,0.0,0.0,0.0
1338,short_<10,0.0,0.0,0.0,0.0
1340,short_<10,0.0,0.0,0.0,0.0
1341,short_<10,0.0,0.0,0.0,0.0
1344,short_<10,0.0,0.0,0.0,0.0
1347,short_<10,0.0,0.0,0.0,0.0
1348,short_<10,0.0,0.0,0.0,0.0
1349,short_<10,0.0,0.0,0.0,0.0
1350,short_<10,0.0,0.0,0.0,0.0
1351,short_<10,0.0,0.0,0.0,0.0
1352,short_<10,0.0,0.0,0.0,0.0
1353,short_<10,0.0,0.0,0.0,0.0
1354,short_<10,0.0,0.0,0.0,0.0
1356,short_<10,0.0,0.0,0.0,0.0
1358,short_<10,0.0,0.0,0.0,0.0
1362,short_<10,0.0,0.0,0.0,0.0
1363,short_<10,0.0,0.0,0.0,0.0
1364,short_<10,0.0,0.0,0.0,0.0
1365,short_<10,0.0,0.0,0.0,0.0
1366,short_<10,0.0,0.0,0.0,0.0
1367,short_<10,0.0,0.0,0.0,0.0
1368,short_<10,0.0,0.0,0.0,0.0
1369,short_<10,0.0,0.0,0.0,0.0
1374,short_<10,0.0,0.0,0.0,0.0
1375,short_<10,0.0,0.0,0.0,0.0
1377,short_<10,0.0,0.0,0.0,0.0
1379,short_<10,0.0,0.0,0.0,0.0
1381,short_<10,0.0,0.0,0.0,0.0
1382,short_<10,0.0,0.0,0.0,0.0
1383,short_<10,0.0,0.0,0.0,0.0
1384,short_<10,0.0,0.0,0.0,0.0
1385,short_<10,0.0,0.0,0.0,0.0
1386,short_<10,0.0,0.0,0.0,0.0
1387,short_<10,0.0,0.0,0.0,0.0
1391,short_<10,0.0,0.0,0.0,0.0
1393,short_<10,0.0,0.0,0.0,0.0
1394,short_<10,0.0,0.0,0.0,0.0
1396,short_<10,0.0,0.0,0.0,0.0
1397,short_<10,0.0,0.0,0.0,0.0
1398,short_<10,0.0,0.0,0.0,0.0
1399,short_<10,0.0,0.0,0.0,0.0
1400,short_<10,0.0,0.0,0.0,0.0
1401,short_<10,0.0,0.0,0.0,0.0
1403,short_<10,0.0,0.0,0.0,0.0
1405,short_<10,0.0,0.0,0.0,0.0
1406,short_<10,0.0,0.0,0.0,0.0
1407,short_<10,0.0,0.0,0.0,0.0
1408,short_<10,0.0,0.0,0.0,0.0
1414,short_<10,0.0,0.0,0.0,0.0
1415,short_<10,0.0,0.0,0.0,0.0
1417,short_<10,0.0,0.0,0.0,0.0
1418,short_<10,0.0,0.0,0.0,0.0
1419,short_<10,0.0,0.0,0.0,0.0
1426,short_<10,0.0,0.0,0.0,0.0
1427,short_<10,0.0,0.0,0.0,0.0
1429,short_<10,0.0,0.0,0.0,0.0
1431,short_<10,0.0,0.0,0.0,0.0
1433,short_<10,0.0,0.0,0.0,0.0
1435,short_<10,0.0,0.0,0.0,0.0
1436,short_<10,0.0,0.0,0.0,0.0
1438,short_<10,0.0,0.0,0.0,0.0
1439,short_<10,0.0,0.0,0.0,0.0
1440,short_<10,0.0,0.0,0.0,0.0
1443,short_<10,0.0,0.0,0.0,0.0
1447,short_<10,0.0,0.0,0.0,0.0
1449,short_<10,0.0,0.0,0.0,0.0
1451,short_<10,0.0,0.0,0.0,0.0
1455,short_<10,0.0,0.0,0.0,0.0
1457,short_<10,0.0,0.0,0.0,0.0
1459,short_<10,0.0,0.0,0.0,0.0
1461,short_<10,0.0,0.0,0.0,0.0
1462,short_<10,0.0,0.0,0.0,0.0
1464,short_<10,0.0,0.0,0.0,0.0
1465,short_<10,0.0,0.0,0.0,0.0
1467,short_<10,0.0,0.0,0.0,0.0
1468,short_<10,0.0,0.0,0.0,0.0
1469,short_<10,0.0,0.0,0.0,0.0
1470,short_<10,0.0,0.0,0.0,0.0
1473,short_<10,0.0,0.0,0.0,0.0
1474,short_<10,0.0,0.0,0.0,0.0
1476,short_<10,0.0,0.0,0.0,0.0
1477,short_<10,0.0,0.0,0.0,0.0
1480,short_<10,0.0,0.0,0.0,0.0
1482,short_<10,0.0,0.0,0.0,0.0
1483,short_<10,0.0,0.0,0.0,0.0
1484,short_<10,0.0,0.0,0.0,0.0
1485,short_<10,0.0,0.0,0.0,0.0
1486,short_<10,0.0,0.0,0.0,0.0
1487,short_<10,0.0,0.0,0.0,0.0
1488,short_<10,0.0,0.0,0.0,0.0
1489,short_<10,0.0,0.0,0.0,0.0
1490,short_<10,0.0,0.0,0.0,0.0
1492,short_<10,0.0,0.0,0.0,0.0
1493,short_<10,0.0,0.0,0.0,0.0
1494,short_<10,0.0,0.0,0.0,0.0
1495,short_<10,0.0,0.0,0.0,0.0
1497,short_<10,0.0,0.0,0.0,0.0
1498,short_<10,0.0,0.0,0.0,0.0
1499,short_<10,0.0,0.0,0.0,0.0
1500,short_<10,0.0,0.0,0.0,0.0
1501,short_<10,0.0,0.0,0.0,0.0
1502,short_<10,0.0,0.0,0.0,0.0
1503,short_<10,0.0,0.0,0.0,0.0
1504,short_<10,0.0,0.0,0.0,0.0
1508,short_<10,0.0,0.0,0.0,0.0
1509,short_<10,0.0,0.0,0.0,0.0
1511,short_<10,0.0,0.0,0.0,0.0
1513,short_<10,0.0,0.0,0.0,0.0
1515,short_<10,0.0,0.0,0.0,0.0
1516,short_<10,0.0,0.0,0.0,0.0
1520,short_<10,0.0,0.0,0.0,0.0
1521,short_<10,0.0,0.0,0.0,0.0
1523,short_<10,0.0,0.0,0.0,0.0
1524,short_<10,0.0,0.0,0.0,0.0
1525,short_<10,0.0,0.0,0.0,0.0
1529,short_<10,0.0,0.0,0.0,0.0
1530,short_<10,0.0,0.0,0.0,0.0
1531,short_<10,0.0,0.0,0.0,0.0
1532,short_<10,0.0,0.0,0.0,0.0
1533,short_<10,0.0,0.0,0.0,0.0
1539,short_<10,0.0,0.0,0.0,0.0
1540,short_<10,0.0,0.0,0.0,0.0
1541,short_<10,0.0,0.0,0.0,0.0
1543,short_<10,0.0,0.0,0.0,0.0
1544,short_<10,0.0,0.0,0.0,0.0
1546,short_<10,0.0,0.0,0.0,0.0
1548,short_<10,0.0,0.0,0.0,0.0
1549,short_<10,0.0,0.0,0.0,0.0
1551,short_<10,0.0,0.0,0.0,0.0
1552,short_<10,0.0,0.0,0.0,0.0
1553,short_<10,0.0,0.0,0.0,0.0
1554,short_<10,0.0,0.0,0.0,0.0
1556,short_<10,0.0,0.0,0.0,0.0
1558,short_<10,0.0,0.0,0.0,0.0
1559,short_<10,0.0,0.0,0.0,0.0
1564,short_<10,0.0,0.0,0.0,0.0
1565,short_<10,0.0,0.0,0.0,0.0
1568,short_<10,0.0,0.0,0.0,0.0
1569,short_<10,0.0,0.0,0.0,0.0
1573,short_<10,0.0,0.0,0.0,0.0
1575,short_<10,0.0,0.0,0.0,0.0
1577,short_<10,0.0,0.0,0.0,0.0
1578,short_<10,0.0,0.0,0.0,0.0
1579,short_<10,0.0,0.0,0.0,0.0
1580,short_<10,0.0,0.0,0.0,0.0
1581,short_<10,0.0,0.0,0.0,0.0
1582,short_<10,0.0,0.0,0.0,0.0
1585,short_<10,0.0,0.0,0.0,0.0
1587,short_<10,0.0,0.0,0.0,0.0
1589,short_<10,0.0,0.0,0.0,0.0
1590,short_<10,0.0,0.0,0.0,0.0
1591,short_<10,0.0,0.0,0.0,0.0
1592,short_<10,0.0,0.0,0.0,0.0
1593,short_<10,0.0,0.0,0.0,0.0
1594,short_<10,0.0,0.0,0.0,0.0
1595,short_<10,0.0,0.0,0.0,0.0
1596,short_<10,0.0,0.0,0.0,0.0
1598,short_<10,0.0,0.0,0.0,0.0
1600,short_<10,0.0,0.0,0.0,0.0
1601,short_<10,0.0,0.0,0.0,0.0
1602,short_<10,0.0,0.0,0.0,0.0
1604,short_<10,0.0,0.0,0.0,0.0
1606,short_<10,0.0,0.0,0.0,0.0
1607,short_<10,0.0,0.0,0.0,0.0
1608,short_<10,0.0,0.0,0.0,0.0
1612,short_<10,0.0,0.0,0.0,0.0
1613,short_<10,0.0,0.0,0.0,0.0
1616,short_<10,0.0,0.0,0.0,0.0
1618,short_<10,0.0,0.0,0.0,0.0
1619,short_<10,0.0,0.0,0.0,0.0
1620,short_<10,0.0,0.0,0.0,0.0
1622,short_<10,0.0,0.0,0.0,0.0
1624,short_<10,0.0,0.0,0.0,0.0
1625,short_<10,0.0,0.0,0.0,0.0
1626,short_<10,0.0,0.0,0.0,0.0
1628,short_<10,0.0,0.0,0.0,0.0
1629,short_<10,0.0,0.0,0.0,0.0
1631,short_<10,0.0,0.0,0.0,0.0
1632,short_<10,0.0,0.0,0.0,0.0
1633,short_<10,0.0,0.0,0.0,0.0
1634,short_<10,0.0,0.0,0.0,0.0
1636,short_<10,0.0,0.0,0.0,0.0
1637,short_<10,0.0,0.0,0.0,0.0
1639,short_<10,0.0,0.0,0.0,0.0
1640,short_<10,0.0,0.0,0.0,0.0
1642,short_<10,0.0,0.0,0.0,0.0
1644,short_<10,0.0,0.0,0.0,0.0
1648,short_<10,0.0,0.0,0.0,0.0
1649,short_<10,0.0,0.0,0.0,0.0
1651,short_<10,0.0,0.0,0.0,0.0
1656,short_<10,0.0,0.0,0.0,0.0
1657,short_<10,0.0,0.0,0.0,0.0
1662,short_<10,0.0,0.0,0.0,0.0
1663,short_<10,0.0,0.0,0.0,0.0
1664,short_<10,0.0,0.0,0.0,0.0
1665,short_<10,0.0,0.0,0.0,0.0
1667,short_<10,0.0,0.0,0.0,0.0
1669,short_<10,0.0,0.0,0.0,0.0
1670,short_<10,0.0,0.0,0.0,0.0
1671,short_<10,0.0,0.0,0.0,0.0
1672,short_<10,0.0,0.0,0.0,0.0
1673,short_<10,0.0,0.0,0.0,0.0
1678,short_<10,0.0,0.0,0.0,0.0
1681,short_<10,0.0,0.0,0.0,0.0
1682,short_<10,0.0,0.0,0.0,0.0
1683,short_<10,0.0,0.0,0.0,0.0
1684,short_<10,0.0,0.0,0.0,0.0
1686,short_<10,0.0,0.0,0.0,0.0
1687,short_<10,0.0,0.0,0.0,0.0
1688,short_<10,0.0,0.0,0.0,0.0
1691,short_<10,0.0,0.0,0.0,0.0
1694,short_<10,0.0,0.0,0.0,0.0
1695,short_<10,0.0,0.0,0.0,0.0
1696,short_<10,0.0,0.0,0.0,0.0
1697,short_<10,0.0,0.0,0.0,0.0
1698,short_<10,0.0,0.0,0.0,0.0
1699,short_<10,0.0,0.0,0.0,0.0
1700,short_<10,0.0,0.0,0.0,0.0
1703,short_<10,0.0,0.0,0.0,0.0
1704,short_<10,0.0,0.0,0.0,0.0
1709,short_<10,0.0,0.0,0.0,0.0
1711,short_<10,0.0,0.0,0.0,0.0
1713,short_<10,0.0,0.0,0.0,0.0
1714,short_<10,0.0,0.0,0.0,0.0
1715,short_<10,0.0,0.0,0.0,0.0
1718,short_<10,0.0,0.0,0.0,0.0
1721,short_<10,0.0,0.0,0.0,0.0
1722,short_<10,0.0,0.0,0.0,0.0
1723,short_<10,0.0,0.0,0.0,0.0
1724,short_<10,0.0,0.0,0.0,0.0
1725,short_<10,0.0,0.0,0.0,0.0
1727,short_<10,0.0,0.0,0.0,0.0
1731,short_<10,0.0,0.0,0.0,0.0
1733,short_<10,0.0,0.0,0.0,0.0
1735,short_<10,0.0,0.0,0.0,0.0
1739,short_<10,0.0,0.0,0.0,0.0
1740,short_<10,0.0,0.0,0.0,0.0
1741,short_<10,0.0,0.0,0.0,0.0
1743,short_<10,0.0,0.0,0.0,0.0
1746,short_<10,0.0,0.0,0.0,0.0
1748,short_<10,0.0,0.0,0.0,0.0
1749,short_<10,0.0,0.0,0.0,0.0
1750,short_<10,0.0,0.0,0.0,0.0
1752,short_<10,0.0,0.0,0.0,0.0
1753,short_<10,0.0,0.0,0.0,0.0
1754,short_<10,0.0,0.0,0.0,0.0
1755,short_<10,0.0,0.0,0.0,0.0
1757,short_<10,0.0,0.0,0.0,0.0
1762,short_<10,0.0,0.0,0.0,0.0
1763,short_<10,0.0,0.0,0.0,0.0
1765,short_<10,0.0,0.0,0.0,0.0
1768,short_<10,0.0,0.0,0.0,0.0
1769,short_<10,0.0,0.0,0.0,0.0
1770,short_<10,0.0,0.0,0.0,0.0
1773,short_<10,0.0,0.0,0.0,0.0
1774,short_<10,0.0,0.0,0.0,0.0
1775,short_<10,0.0,0.0,0.0,0.0
1776,short_<10,0.0,0.0,0.0,0.0
1779,short_<10,0.0,0.0,0.0,0.0
1781,short_<10,0.0,0.0,0.0,0.0
1782,short_<10,0.0,0.0,0.0,0.0
1783,short_<10,0.0,0.0,0.0,0.0
1784,short_<10,0.0,0.0,0.0,0.0
1786,short_<10,0.0,0.0,0.0,0.0
1787,short_<10,0.0,0.0,0.0,0.0
1788,short_<10,0.0,0.0,0.0,0.0
1790,short_<10,0.0,0.0,0.0,0.0
1791,short_<10,0.0,0.0,0.0,0.0
1794,short_<10,0.0,0.0,0.0,0.0
1795,short_<10,0.0,0.0,0.0,0.0
1797,short_<10,0.0,0.0,0.0,0.0
1798,short_<10,0.0,0.0,0.0,0.0
1799,short_<10,0.0,0.0,0.0,0.0
1800,short_<10,0.0,0.0,0.0,0.0
1801,short_<10,0.0,0.0,0.0,0.0
1802,short_<10,0.0,0.0,0.0,0.0
1803,short_<10,0.0,0.0,0.0,0.0
1804,short_<10,0.0,0.0,0.0,0.0
1806,short_<10,0.0,0.0,0.0,0.0
1807,short_<10,0.0,0.0,0.0,0.0
1811,short_<10,0.0,0.0,0.0,0.0
1812,short_<10,0.0,0.0,0.0,0.0
1813,short_<10,0.0,0.0,0.0,0.0
1814,short_<10,0.0,0.0,0.0,0.0
1816,short_<10,0.0,0.0,0.0,0.0
1820,short_<10,0.0,0.0,0.0,0.0
1822,short_<10,0.0,0.0,0.0,0.0
1824,short_<10,0.0,0.0,0.0,0.0
1826,short_<10,0.0,0.0,0.0,0.0
1827,short_<10,0.0,0.0,0.0,0.0
1829,short_<10,0.0,0.0,0.0,0.0
1831,short_<10,0.0,0.0,0.0,0.0
1832,short_<10,0.0,0.0,0.0,0.0
1833,short_<10,0.0,0.0,0.0,0.0
1834,short_<10,0.0,0.0,0.0,0.0
1835,short_<10,0.0,0.0,0.0,0.0
1836,short_<10,0.0,0.0,0.0,0.0
1840,short_<10,0.0,0.0,0.0,0.0
1841,short_<10,0.0,0.0,0.0,0.0
1843,short_<10,0.0,0.0,0.0,0.0
1844,short_<10,0.0,0.0,0.0,0.0
1845,short_<10,0.0,0.0,0.0,0.0
1846,short_<10,0.0,0.0,0.0,0.0
1847,short_<10,0.0,0.0,0.0,0.0
1849,short_<10,0.0,0.0,0.0,0.0
1850,short_<10,0.0,0.0,0.0,0.0
1852,short_<10,0.0,0.0,0.0,0.0
1854,short_<10,0.0,0.0,0.0,0.0
1855,short_<10,0.0,0.0,0.0,0.0
1856,short_<10,0.0,0.0,0.0,0.0
1857,short_<10,0.0,0.0,0.0,0.0
1858,short_<10,0.0,0.0,0.0,0.0
1861,short_<10,0.0,0.0,0.0,0.0
1862,short_<10,0.0,0.0,0.0,0.0
1864,short_<10,0.0,0.0,0.0,0.0
1865,short_<10,0.0,0.0,0.0,0.0
1866,short_<10,0.0,0.0,0.0,0.0
1868,short_<10,0.0,0.0,0.0,0.0
1873,short_<10,0.0,0.0,0.0,0.0
1875,short_<10,0.0,0.0,0.0,0.0
1876,short_<10,0.0,0.0,0.0,0.0
1878,short_<10,0.0,0.0,0.0,0.0
1881,short_<10,0.0,0.0,0.0,0.0
1882,short_<10,0.0,0.0,0.0,0.0
1883,short_<10,0.0,0.0,0.0,0.0
1887,short_<10,0.0,0.0,0.0,0.0
1888,short_<10,0.0,0.0,0.0,0.0
1889,short_<10,0.0,0.0,0.0,0.0
1891,short_<10,0.0,0.0,0.0,0.0
1892,short_<10,0.0,0.0,0.0,0.0
1893,short_<10,0.0,0.0,0.0,0.0
1895,short_<10,0.0,0.0,0.0,0.0
1897,short_<10,0.0,0.0,0.0,0.0
1899,short_<10,0.0,0.0,0.0,0.0
1901,short_<10,0.0,0.0,0.0,0.0
1902,short_<10,0.0,0.0,0.0,0.0
1903,short_<10,0.0,0.0,0.0,0.0
1904,short_<10,0.0,0.0,0.0,0.0
1906,short_<10,0.0,0.0,0.0,0.0
1908,short_<10,0.0,0.0,0.0,0.0
1911,short_<10,0.0,0.0,0.0,0.0
1913,short_<10,0.0,0.0,0.0,0.0
1914,short_<10,0.0,0.0,0.0,0.0
1917,short_<10,0.0,0.0,0.0,0.0
1918,short_<10,0.0,0.0,0.0,0.0
1921,short_<10,0.0,0.0,0.0,0.0
1922,short_<10,0.0,0.0,0.0,0.0
1923,short_<10,0.0,0.0,0.0,0.0
1924,short_<10,0.0,0.0,0.0,0.0
1927,short_<10,0.0,0.0,0.0,0.0
1928,short_<10,0.0,0.0,0.0,0.0
1929,short_<10,0.0,0.0,0.0,0.0
1931,short_<10,0.0,0.0,0.0,0.0
1932,short_<10,0.0,0.0,0.0,0.0
1934,short_<10,0.0,0.0,0.0,0.0
1935,short_<10,0.0,0.0,0.0,0.0
1937,short_<10,0.0,0.0,0.0,0.0
1938,short_<10,0.0,0.0,0.0,0.0
1939,short_<10,0.0,0.0,0.0,0.0
1940,short_<10,0.0,0.0,0.0,0.0
1941,short_<10,0.0,0.0,0.0,0.0
1943,short_<10,0.0,0.0,0.0,0.0
1944,short_<10,0.0,0.0,0.0,0.0
1952,short_<10,0.0,0.0,0.0,0.0
1954,short_<10,0.0,0.0,0.0,0.0
1957,short_<10,0.0,0.0,0.0,0.0
1958,short_<10,0.0,0.0,0.0,0.0
1959,short_<10,0.0,0.0,0.0,0.0
1960,short_<10,0.0,0.0,0.0,0.0
1961,short_<10,0.0,0.0,0.0,0.0
1962,short_<10,0.0,0.0,0.0,0.0
1963,short_<10,0.0,0.0,0.0,0.0
1964,short_<10,0.0,0.0,0.0,0.0
1966,short_<10,0.0,0.0,0.0,0.0
1967,short_<10,0.0,0.0,0.0,0.0
1968,short_<10,0.0,0.0,0.0,0.0
1971,short_<10,0.0,0.0,0.0,0.0
1972,short_<10,0.0,0.0,0.0,0.0
1973,short_<10,0.0,0.0,0.0,0.0
1974,short_<10,0.0,0.0,0.0,0.0
1975,short_<10,0.0,0.0,0.0,0.0
1976,short_<10,0.0,0.0,0.0,0.0
1978,short_<10,0.0,0.0,0.0,0.0
1979,short_<10,0.0,0.0,0.0,0.0
1980,short_<10,0.0,0.0,0.0,0.0
1983,short_<10,0.0,0.0,0.0,0.0
1984,short_<10,0.0,0.0,0.0,0.0
1990,short_<10,0.0,0.0,0.0,0.0
1991,short_<10,0.0,0.0,0.0,0.0
1992,short_<10,0.0,0.0,0.0,0.0
1993,short_<10,0.0,0.0,0.0,0.0
1994,short_<10,0.0,0.0,0.0,0.0
1995,short_<10,0.0,0.0,0.0,0.0
1997,short_<10,0.0,0.0,0.0,0.0
2001,short_<10,0.0,0.0,0.0,0.0
2003,short_<10,0.0,0.0,0.0,0.0
2005,short_<10,0.0,0.0,0.0,0.0
2006,short_<10,0.0,0.0,0.0,0.0
2008,short_<10,0.0,0.0,0.0,0.0
2010,short_<10,0.0,0.0,0.0,0.0
2012,short_<10,0.0,0.0,0.0,0.0
2013,short_<10,0.0,0.0,0.0,0.0
2015,short_<10,0.0,0.0,0.0,0.0
2018,short_<10,0.0,0.0,0.0,0.0
2019,short_<10,0.0,0.0,0.0,0.0
2021,short_<10,0.0,0.0,0.0,0.0
2022,short_<10,0.0,0.0,0.0,0.0
2023,short_<10,0.0,0.0,0.0,0.0
